Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
2017-01-03,113,Down,Dancing On My Own,Calum Scott,557698,https://i.scdn.co/image/ab67616d000048511867ffdead655859c87dacc2,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
2017-01-03,114,Down,"Me, Myself & I",G-Eazy,557620,https://i.scdn.co/image/ab67616d0000485198acfa8c055deedc25e6081d,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
2017-01-03,115,Down,Dile Que Tu Me Quieres,Ozuna,553958,https://i.scdn.co/image/ab67616d0000485133bbd31551e01896f58d688f,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
2017-01-03,116,Down,DUELE EL CORAZON,Enrique Iglesias,542148,https://i.scdn.co/image/ab67616d0000485113dae8008773aede4a979a7d,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
2017-01-03,117,Up,Dynamite (feat. Pretty Sister),Nause,541192,https://i.scdn.co/image/ab67616d0000485136434b378d756fa41884dc80,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
2017-01-03,118,Up,OOOUUU,Young M.A,540909,https://i.scdn.co/image/ab67616d0000485111042a73bbccc204ae394e58,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
2017-01-03,119,Up,Some Kind Of Drug,G-Eazy,537164,https://i.scdn.co/image/ab67616d0000485198acfa8c055deedc25e6081d,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
2017-01-03,120,Down,Love on Me,Galantis,536697,https://i.scdn.co/image/ab67616d000048510018d9ed29666f655586bccc,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
2017-01-03,121,Down,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,535630,https://i.scdn.co/image/ab67616d000048511568fbc07414eb185c58ef62,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
2017-01-03,122,Up,iSpy (feat. Lil Yachty),KYLE,532939,https://i.scdn.co/image/ab67616d0000485132e373f2988bc6596a542d1c,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
2017-01-03,123,Down,Lean On (feat. MØ & DJ Snake),Major Lazer,529220,https://i.scdn.co/image/ab67616d000048519f55dad3a63f72f1bc8d6f59,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
2017-01-03,124,Down,Sex,Cheat Codes,526724,https://i.scdn.co/image/3b6152419e1f09563b17835100766da08426ec66,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP
2017-01-03,125,Down,Hello,Adele,523850,https://i.scdn.co/image/ab67616d000048514c3bbcff5e7248e415548f12,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
2017-01-03,126,Down,PILLOWTALK,ZAYN,510737,https://i.scdn.co/image/ab67616d00004851a15e26d05b7ce776b566579d,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
2017-01-03,127,Up,Neighbors,J. Cole,510694,https://i.scdn.co/image/fff50a2874dae97e76d3a78e55771d7c59719928,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
2017-01-03,128,Up,Light,San Holo,502052,https://i.scdn.co/image/ab67616d000048514452e79f2bfa40e105e7c029,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn
2017-01-03,129,Up,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,500010,https://i.scdn.co/image/ab67616d00004851e71dd15fc5bdefd5bff70452,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
2017-01-03,130,Up,You Was Right,Lil Uzi Vert,499866,https://i.scdn.co/image/ab67616d000048518be07181aa935225a6f25d56,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
2017-01-03,131,Up,Miss You,James Hersey,499101,https://i.scdn.co/image/ab67616d00004851591d268a04f6fc54ad179a64,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje
2017-01-03,132,Up,Love On The Brain,Rihanna,496617,https://i.scdn.co/image/ddc285ca9817c96c7719b3f2a759e108787db021,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
2017-01-03,133,Down,pick up the phone,Young Thug,493412,https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
2017-01-03,134,Down,Never Be Like You,Flume,491743,https://i.scdn.co/image/ab67616d000048519eca0fdd60e06268050103e5,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
2017-01-03,135,Up,Wake Up Where You Are,State of Sound,491734,https://i.scdn.co/image/ab67616d00004851bb62bd19d2526cdac1e665ac,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE
2017-01-03,136,Down,Ain't My Fault,Zara Larsson,488910,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
2017-01-03,137,Down,Stitches,Shawn Mendes,488217,https://i.scdn.co/image/ab67616d0000485147710f5e89677e4d048e744c,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
2017-01-03,138,Down,Roses,The Chainsmokers,486499,https://i.scdn.co/image/ab67616d0000485108d87fb54859bc9038f7e5e0,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
2017-01-03,139,Up,Me Llamas (feat. Maluma) - Remix,Piso 21,485275,https://i.scdn.co/image/ab67616d000048511e1eafb5d2bb1ca39d26f092,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
2017-01-03,140,Down,Lush Life,Zara Larsson,483079,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
2017-01-03,141,Up,Reminder,The Weeknd,474968,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
2017-01-03,142,Down,No Lie,Sean Paul,472008,https://i.scdn.co/image/ab67616d000048514782809e4cd19cefc99048f7,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
2017-01-03,143,Up,Taped up Heart (feat. Clara Mae),KREAM,464883,https://i.scdn.co/image/ab67616d000048519e4c024fb45d7a2b84af90bd,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA
2017-01-03,144,Down,What Do You Mean?,Justin Bieber,464299,https://i.scdn.co/image/ab67616d00004851b6d9a4fbb0bd49f0f034aead,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
2017-01-03,145,Down,Vacaciones,Wisin,463393,https://i.scdn.co/image/ab67616d00004851c85f0d16973e9dae6f8a786c,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
2017-01-03,146,Down,Borro Cassette,Maluma,463381,https://i.scdn.co/image/ab67616d000048513c3acd23605ccd1a9fd038bd,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
2017-01-03,147,Down,Andas En Mi Cabeza,Chino & Nacho,460148,https://i.scdn.co/image/ab67616d0000485166dad4487da6fc0dced2d0c6,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
2017-01-03,148,Up,Immortal,J. Cole,459333,https://i.scdn.co/image/fff50a2874dae97e76d3a78e55771d7c59719928,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
2017-01-03,149,Down,Let It Go,James Bay,454522,https://i.scdn.co/image/abcbe01d6557c60388e976c9a535f26f73fcbf09,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
2017-01-03,150,Up,Oh Lord,MiC LOWRY,452426,https://i.scdn.co/image/ab67616d00004851d0b31742ad806d5dfac449eb,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls
2017-01-03,151,Up,Rockin’,The Weeknd,451640,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE
2017-01-03,152,Up,That's What I Like,Bruno Mars,450733,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2017-01-03,153,Up,Touch,Little Mix,449934,https://i.scdn.co/image/ab67616d000048512318bbb0586903290db2b270,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
2017-01-03,154,Up,Swang,Rae Sremmurd,448153,https://i.scdn.co/image/16293ab3b4f9301aeb5f41810fd7056d463db55e,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
2017-01-03,155,Down,Jumpman,Drake,442575,https://i.scdn.co/image/d4b8cf869e0b9fa7aea9a3dc569a935edb78840c,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
2017-01-03,156,Up,Not Going Home,DVBBS,442559,https://i.scdn.co/image/ab67616d000048519e48219a58924f86b6ab1137,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61
2017-01-03,157,Up,September Song,JP Cooper,437858,https://i.scdn.co/image/ab67616d000048511400ec742ee0935608e30700,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
2017-01-03,158,Down,Let Me Hold You (Turn Me On),Dante Klein,435023,https://i.scdn.co/image/ab67616d000048517c8b9ddb952a62ac64f66d90,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
2017-01-03,159,Up,Gold,Kiiara,432569,https://i.scdn.co/image/ab67616d00004851bdb4de8c6db74044aabe6047,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr
2017-01-03,160,Up,Cool Girl,Tove Lo,431785,https://i.scdn.co/image/ab67616d000048515256861e7f329039c1983c1b,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD
2017-01-03,161,Down,Hotline Bling,Drake,431304,https://i.scdn.co/image/ab67616d00004851726abca207567d5e41cb9667,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
2017-01-03,162,Down,Please Don't Go,Joel Adams,429644,https://i.scdn.co/image/ab67616d000048513a22ad98e76e2d0c1760345d,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy
2017-01-03,163,Up,You & Me,Marc E. Bassy,429533,https://i.scdn.co/image/ab67616d00004851f6250925802fb72702b65821,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe
2017-01-03,164,Down,No Money,Galantis,428990,https://i.scdn.co/image/ab67616d00004851119cb56f073efd326643dcfe,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
2017-01-03,165,Down,The Hills,The Weeknd,428389,https://i.scdn.co/image/ab67616d00004851aac98daa18e4edf54d7a0a70,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
2017-01-03,166,Down,Die For You,The Weeknd,428283,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
2017-01-03,167,Up,Alarm,Anne-Marie,426692,https://i.scdn.co/image/ab67616d00004851cc79eb11514c20ac210d0151,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg
2017-01-03,168,Down,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,422011,https://i.scdn.co/image/36440dfd440d23086573d62a32def35ecc42f111,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
2017-01-03,169,Down,Cuatro Babys,Maluma,420769,https://i.scdn.co/image/ab67616d00004851638d3cdf37fa447977e29e94,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
2017-01-03,170,Up,Low Life,Future,420156,https://i.scdn.co/image/ab67616d00004851626745b3aa04899001a924ad,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
2017-01-03,171,Up,Million Reasons,Lady Gaga,413126,https://i.scdn.co/image/ab67616d00004851dd0b256c733c96b653ab5cde,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
2017-01-03,172,Flat,No Role Modelz,J. Cole,407313,https://i.scdn.co/image/ab67616d000048516aca031ccc27d2e4dd829d14,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
2017-01-03,173,Up,Cocoon,Milky Chance,400194,https://i.scdn.co/image/ab67616d00004851f1b313d02bd130b1bc320afd,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs
2017-01-03,174,Up,Secrets,The Weeknd,398915,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p
2017-01-03,175,Down,Hymn for the Weekend,Coldplay,398774,https://i.scdn.co/image/ab67616d00004851e83a9bda48a241b0e2be0d8b,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
2017-01-03,176,Down,Gyal You A Party Animal - Remix,Charly Black,393450,https://i.scdn.co/image/ab67616d0000485131a026a9d39e08006ddfb138,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
2017-01-03,177,Up,Say It (feat. Tove Lo),Flume,388593,https://i.scdn.co/image/ab67616d00004851f61260d235e1d7e31bbafc6f,https://open.spotify.com/track/4sQMalN597HdggTu196aL0
2017-01-03,178,Down,Can't Feel My Face,The Weeknd,385670,https://i.scdn.co/image/ab67616d00004851aac98daa18e4edf54d7a0a70,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
2017-01-03,179,Up,True Colors,The Weeknd,385618,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU
2017-01-03,180,Down,Would I Lie to You - Radio Edit,David Guetta,385203,https://i.scdn.co/image/ab67616d0000485100c25b727e26b9f36e01a236,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
2017-01-03,181,New,It's Gotta Be You,Isaiah,383927,https://i.scdn.co/image/ab67616d00004851d43b5e86edff2089b91357e6,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW
2017-01-03,182,Up,Used to This,Future,381934,https://i.scdn.co/image/ab67616d00004851e0b64c8be3c4e804abcb2696,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM
2017-01-03,183,Up,Love$ick (feat. A$AP Rocky),Mura Masa,377856,https://i.scdn.co/image/ab67616d00004851e9ce40671e2f80bc7643fc1b,https://open.spotify.com/track/7Kq16WtEJzdRSNQgdXsn7Y
2017-01-03,184,Down,All of Me,John Legend,376898,https://i.scdn.co/image/ab67616d00004851a30a192002427d5d72622dfc,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE
2017-01-03,185,Down,Let Her Go,Passenger,375288,https://i.scdn.co/image/ab67616d000048514566e671e5c947cba3a38436,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
2017-01-03,186,New,Somebody Else,VÉRITÉ,374156,https://i.scdn.co/image/ab67616d00004851ce94afb9aa5d73f00852a45b,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO
2017-01-03,187,New,Change,J. Cole,374137,https://i.scdn.co/image/fff50a2874dae97e76d3a78e55771d7c59719928,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt
2017-01-03,188,Up,Chillax (feat. Ky-Mani Marley),Farruko,372552,https://i.scdn.co/image/ab67616d00004851118504cbeaf4187aaa601395,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
2017-01-03,189,Down,When We Were Young,Adele,370986,https://i.scdn.co/image/ab67616d000048514c3bbcff5e7248e415548f12,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL
2017-01-03,190,New,Cake - Challenge Version,Flo Rida,369937,https://i.scdn.co/image/ab67616d00004851b765afdf5f6a2bc83eb5f378,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t
2017-01-03,191,Flat,'Till I Collapse,Eminem,369925,https://i.scdn.co/image/ab67616d00004851ccdb1982626f299b3b1d3efd,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
2017-01-03,192,Down,Adventure of a Lifetime,Coldplay,369769,https://i.scdn.co/image/ab67616d00004851e83a9bda48a241b0e2be0d8b,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
2017-01-03,193,Down,White Iverson,Post Malone,369128,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
2017-01-03,194,Down,The Scientist,Coldplay,366405,https://i.scdn.co/image/ab67616d00004851ad6f442ecac8735b9285a923,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
2017-01-03,195,Up,Mr. Brightside,The Killers,365945,https://i.scdn.co/image/7d778100d0160184d61981dc8aa666ee6fec0151,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
2017-01-03,196,Down,Stay With Me,Sam Smith,365563,https://i.scdn.co/image/ab67616d000048514fb7193968e58e51c3db3ef4,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4
2017-01-03,197,New,goosebumps,Travis Scott,365348,https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2017-01-03,198,Down,Kill Em With Kindness,Selena Gomez,360307,https://i.scdn.co/image/ffe8368158064f8a69041d6625bed4e8f6dfdd36,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ
2017-01-03,199,Down,Sugar (feat. Francesco Yates),Robin Schulz,356757,https://i.scdn.co/image/ab67616d000048513c9047f9aa5d0d1e03827039,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
2017-01-03,200,Down,Don't,Bryson Tiller,355720,https://i.scdn.co/image/ab67616d000048511dbcbe3d662ed70f27c1286b,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
2017-01-04,1,Flat,Starboy,The Weeknd,3619247,https://i.scdn.co/image/ab67616d000048510c8599cbde51245c128bcea9,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2017-01-04,2,Flat,Closer,The Chainsmokers,3224594,https://i.scdn.co/image/ab67616d00004851495ce6da9aeb159e94eaa453,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2017-01-04,3,Flat,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2977555,https://i.scdn.co/image/ab67616d000048511431c3bdf16aa99f71799d95,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2017-01-04,4,Flat,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2878313,https://i.scdn.co/image/ab67616d000048512ae921f082ae5db4d3da818f,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
2017-01-04,5,Flat,Let Me Love You,DJ Snake,2680096,https://i.scdn.co/image/ab67616d000048515045de6786e0af096de73ed4,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
2017-01-04,6,Flat,Don't Wanna Know,Maroon 5,2599826,https://i.scdn.co/image/ab67616d00004851eec1912bbc2ff74b8203fe5f,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
2017-01-04,7,Flat,Say You Won't Let Go,James Arthur,2555826,https://i.scdn.co/image/ab67616d0000485120beb61f61fcbeb33b10a9ab,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2017-01-04,8,Up,I Feel It Coming,The Weeknd,2441812,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
2017-01-04,9,Down,Fake Love,Drake,2427406,https://i.scdn.co/image/6dfd956b9331fa9ea1f47ebb95311951ed72b3db,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
2017-01-04,10,Flat,24K Magic,Bruno Mars,2315382,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
2017-01-04,11,Flat,Black Beatles,Rae Sremmurd,2183966,https://i.scdn.co/image/16293ab3b4f9301aeb5f41810fd7056d463db55e,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
2017-01-04,12,Up,Call On Me - Ryan Riback Extended Remix,Starley,2058218,https://i.scdn.co/image/ab67616d000048519d4079afc73664f86f055400,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
2017-01-04,13,Flat,Chantaje (feat. Maluma),Shakira,2042231,https://i.scdn.co/image/ab67616d00004851d05d3aad30c5fb7614893cf5,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
2017-01-04,14,Up,In the Name of Love,Martin Garrix,1983348,https://i.scdn.co/image/ab67616d00004851923db3f255cd48a6d5783ebf,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
2017-01-04,15,Down,One Dance,Drake,1966480,https://i.scdn.co/image/ab67616d00004851726abca207567d5e41cb9667,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2017-01-04,16,Flat,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1936122,https://i.scdn.co/image/ab67616d000048512e8f1cca2bc8c9d55930523b,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
2017-01-04,17,Up,Just Hold On,Steve Aoki,1888869,https://i.scdn.co/image/ab67616d0000485122e2ce2de8bad6d67ee69b48,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
2017-01-04,18,Down,Bad and Boujee (feat. Lil Uzi Vert),Migos,1871126,https://i.scdn.co/image/ab67616d0000485199a8ab6da9d593939302828a,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
2017-01-04,19,Flat,Side To Side,Ariana Grande,1850372,https://i.scdn.co/image/ab67616d000048517227f5854239a059af211d5b,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
2017-01-04,20,Up,Bad Things (with Camila Cabello),Machine Gun Kelly,1765071,https://i.scdn.co/image/d5f976093a4dcbc5ea9d4c04b414207f8bdce469,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
2017-01-04,21,Down,Starving,Hailee Steinfeld,1713561,https://i.scdn.co/image/ab67616d00004851612495ee5769c99125031be2,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
2017-01-04,22,Flat,Mercy,Shawn Mendes,1705070,https://i.scdn.co/image/ab67616d00004851188e6332f32088921ab1eaf8,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
2017-01-04,23,Flat,All We Know,The Chainsmokers,1616547,https://i.scdn.co/image/ab67616d00004851ff8d8c5662a96d41433e9ee1,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
2017-01-04,24,Flat,My Way,Calvin Harris,1517745,https://i.scdn.co/image/ab67616d000048518d12bc5e3ea5c9f4a967de32,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
2017-01-04,25,Flat,Heathens,Twenty One Pilots,1487556,https://i.scdn.co/image/ab67616d000048512ca3ba8f334ca5a5f0312efb,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
2017-01-04,26,Flat,Treat You Better,Shawn Mendes,1450273,https://i.scdn.co/image/ab67616d00004851188e6332f32088921ab1eaf8,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
2017-01-04,27,Up,Scars To Your Beautiful,Alessia Cara,1418113,https://i.scdn.co/image/5b9e5bd34ec840f07c8530e43a76b1b5e08d8b77,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
2017-01-04,28,Up,All Night,The Vamps,1399632,https://i.scdn.co/image/ab67616d000048516d212964f44127ddabdac111,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
2017-01-04,29,Down,Don't Let Me Down,The Chainsmokers,1399606,https://i.scdn.co/image/ab67616d0000485108d87fb54859bc9038f7e5e0,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
2017-01-04,30,Flat,Love Me Now,John Legend,1359778,https://i.scdn.co/image/ab67616d00004851fa2ba77d93b08258827bd2d2,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
2017-01-04,31,Up,I Would Like,Zara Larsson,1330241,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
2017-01-04,32,Flat,Now and Later,Sage The Gemini,1326998,https://i.scdn.co/image/ab67616d000048515c1a2482d6a8fe70825cc59e,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
2017-01-04,33,Down,By Your Side,Jonas Blue,1310340,https://i.scdn.co/image/ab67616d00004851bd4b658f3aead04637924c28,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
2017-01-04,34,Up,Shed a Light,Robin Schulz,1308269,https://i.scdn.co/image/ab67616d000048517be189f322bc8155c103d6c9,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
2017-01-04,35,Up,Hear Me Now,Alok,1290648,https://i.scdn.co/image/e308bad29e4cf6dc8aa5cd97449ef71bbb893d40,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
2017-01-04,36,Flat,The Mack,Nevada,1263287,https://i.scdn.co/image/ab67616d00004851746ac799032f9af9c5268332,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
2017-01-04,37,Down,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1224732,https://i.scdn.co/image/ab67616d00004851ef37416970812293c08e8a78,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
2017-01-04,38,Down,Reggaetón Lento (Bailemos),CNCO,1208203,https://i.scdn.co/image/ab67616d000048517db0f7ac4c612cce26ccacf9,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
2017-01-04,39,Up,We Don't Talk Anymore,Charlie Puth,1190610,https://i.scdn.co/image/ab67616d00004851c0e28105f0533c52717c46c2,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
2017-01-04,40,Up,Alone,Alan Walker,1182354,https://i.scdn.co/image/ab67616d00004851f00ade2f88d8223521bc7f76,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
2017-01-04,41,Up,"How Far I'll Go - From ""Moana""",Alessia Cara,1175262,https://i.scdn.co/image/ab67616d00004851fb128b1eda22335050f584fe,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
