,Audio Features Obj,Spotify_ID,id,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
210,"{'danceability': 0.744, 'energy': 0.836, 'key': 6, 'loudness': -2.396, 'mode': 0, 'speechiness': 0.0507, 'acousticness': 0.0435, 'instrumentalness': 0, 'liveness': 0.194, 'valence': 0.36, 'tempo': 114.965, 'type': 'audio_features', 'id': '6HUnnBwYZqcED1eQztxMBN', 'uri': 'spotify:track:6HUnnBwYZqcED1eQztxMBN', 'track_href': 'https://api.spotify.com/v1/tracks/6HUnnBwYZqcED1eQztxMBN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6HUnnBwYZqcED1eQztxMBN', 'duration_ms': 174933, 'time_signature': 4}",6HUnnBwYZqcED1eQztxMBN,6HUnnBwYZqcED1eQztxMBN,spotify:track:6HUnnBwYZqcED1eQztxMBN,0.744,0.836,6,-2.396,0,0.0507,0.0435,0.0,0.194,0.36,114.965,174933,4
211,"{'danceability': 0.673, 'energy': 0.61, 'key': 4, 'loudness': -8.386, 'mode': 0, 'speechiness': 0.191, 'acousticness': 0.606, 'instrumentalness': 0.0177, 'liveness': 0.116, 'valence': 0.759, 'tempo': 152.062, 'type': 'audio_features', 'id': '6WSBZroxQaO3FYEpT2ACFH', 'uri': 'spotify:track:6WSBZroxQaO3FYEpT2ACFH', 'track_href': 'https://api.spotify.com/v1/tracks/6WSBZroxQaO3FYEpT2ACFH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6WSBZroxQaO3FYEpT2ACFH', 'duration_ms': 285520, 'time_signature': 4}",6WSBZroxQaO3FYEpT2ACFH,6WSBZroxQaO3FYEpT2ACFH,spotify:track:6WSBZroxQaO3FYEpT2ACFH,0.673,0.61,4,-8.386,0,0.191,0.606,0.0177,0.116,0.759,152.062,285520,4
212,"{'danceability': 0.698, 'energy': 0.487, 'key': 7, 'loudness': -9.887, 'mode': 0, 'speechiness': 0.312, 'acousticness': 0.234, 'instrumentalness': 0.00086, 'liveness': 0.0724, 'valence': 0.614, 'tempo': 161.943, 'type': 'audio_features', 'id': '77IAeEz8LEchPN8UNjaTJ2', 'uri': 'spotify:track:77IAeEz8LEchPN8UNjaTJ2', 'track_href': 'https://api.spotify.com/v1/tracks/77IAeEz8LEchPN8UNjaTJ2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/77IAeEz8LEchPN8UNjaTJ2', 'duration_ms': 316920, 'time_signature': 4}",77IAeEz8LEchPN8UNjaTJ2,77IAeEz8LEchPN8UNjaTJ2,spotify:track:77IAeEz8LEchPN8UNjaTJ2,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,4
213,"{'danceability': 0.668, 'energy': 0.725, 'key': 1, 'loudness': -6.127, 'mode': 1, 'speechiness': 0.266, 'acousticness': 0.0102, 'instrumentalness': 0.000479, 'liveness': 0.0561, 'valence': 0.729, 'tempo': 191.944, 'type': 'audio_features', 'id': '7xHWNBFm6ObGEQPaUxHuKO', 'uri': 'spotify:track:7xHWNBFm6ObGEQPaUxHuKO', 'track_href': 'https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO', 'duration_ms': 210227, 'time_signature': 4}",7xHWNBFm6ObGEQPaUxHuKO,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,4
214,"{'danceability': 0.273, 'energy': 0.794, 'key': 7, 'loudness': -6.644, 'mode': 0, 'speechiness': 0.0675, 'acousticness': 0.0217, 'instrumentalness': 0, 'liveness': 0.0616, 'valence': 0.377, 'tempo': 95.902, 'type': 'audio_features', 'id': '1sTUEdVO85YU8Ymk2jeAls', 'uri': 'spotify:track:1sTUEdVO85YU8Ymk2jeAls', 'track_href': 'https://api.spotify.com/v1/tracks/1sTUEdVO85YU8Ymk2jeAls', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1sTUEdVO85YU8Ymk2jeAls', 'duration_ms': 214745, 'time_signature': 4}",1sTUEdVO85YU8Ymk2jeAls,1sTUEdVO85YU8Ymk2jeAls,spotify:track:1sTUEdVO85YU8Ymk2jeAls,0.273,0.794,7,-6.644,0,0.0675,0.0217,0.0,0.0616,0.377,95.902,214745,4
215,"{'danceability': 0.69, 'energy': 0.416, 'key': 7, 'loudness': -7.865, 'mode': 1, 'speechiness': 0.0335, 'acousticness': 0.617, 'instrumentalness': 1.37e-06, 'liveness': 0.102, 'valence': 0.479, 'tempo': 82.45, 'type': 'audio_features', 'id': '6ZOPiKQeibCn7fP8dncucL', 'uri': 'spotify:track:6ZOPiKQeibCn7fP8dncucL', 'track_href': 'https://api.spotify.com/v1/tracks/6ZOPiKQeibCn7fP8dncucL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ZOPiKQeibCn7fP8dncucL', 'duration_ms': 230600, 'time_signature': 3}",6ZOPiKQeibCn7fP8dncucL,6ZOPiKQeibCn7fP8dncucL,spotify:track:6ZOPiKQeibCn7fP8dncucL,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,3
216,"{'danceability': 0.788, 'energy': 0.43, 'key': 11, 'loudness': -7.757, 'mode': 1, 'speechiness': 0.0419, 'acousticness': 0.537, 'instrumentalness': 0.00261, 'liveness': 0.0936, 'valence': 0.461, 'tempo': 121.996, 'type': 'audio_features', 'id': '1a5Yu5L18qNxVhXx38njON', 'uri': 'spotify:track:1a5Yu5L18qNxVhXx38njON', 'track_href': 'https://api.spotify.com/v1/tracks/1a5Yu5L18qNxVhXx38njON', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1a5Yu5L18qNxVhXx38njON', 'duration_ms': 192846, 'time_signature': 4}",1a5Yu5L18qNxVhXx38njON,1a5Yu5L18qNxVhXx38njON,spotify:track:1a5Yu5L18qNxVhXx38njON,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,192846,4
217,"{'danceability': 0.667, 'energy': 0.58, 'key': 5, 'loudness': -6.412, 'mode': 1, 'speechiness': 0.0286, 'acousticness': 0.605, 'instrumentalness': 0.000231, 'liveness': 0.0849, 'valence': 0.579, 'tempo': 76.241, 'type': 'audio_features', 'id': '7bTwYGhBdSQ8vuXc76Xint', 'uri': 'spotify:track:7bTwYGhBdSQ8vuXc76Xint', 'track_href': 'https://api.spotify.com/v1/tracks/7bTwYGhBdSQ8vuXc76Xint', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7bTwYGhBdSQ8vuXc76Xint', 'duration_ms': 160097, 'time_signature': 4}",7bTwYGhBdSQ8vuXc76Xint,7bTwYGhBdSQ8vuXc76Xint,spotify:track:7bTwYGhBdSQ8vuXc76Xint,0.667,0.58,5,-6.412,1,0.0286,0.605,0.000231,0.0849,0.579,76.241,160097,4
218,"{'danceability': 0.671, 'energy': 0.428, 'key': 4, 'loudness': -7.054, 'mode': 0, 'speechiness': 0.124, 'acousticness': 0.682, 'instrumentalness': 0.0002, 'liveness': 0.121, 'valence': 0.36, 'tempo': 148.041, 'type': 'audio_features', 'id': '6pDVjCUA3B1vg9waKutAsv', 'uri': 'spotify:track:6pDVjCUA3B1vg9waKutAsv', 'track_href': 'https://api.spotify.com/v1/tracks/6pDVjCUA3B1vg9waKutAsv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6pDVjCUA3B1vg9waKutAsv', 'duration_ms': 197653, 'time_signature': 4}",6pDVjCUA3B1vg9waKutAsv,6pDVjCUA3B1vg9waKutAsv,spotify:track:6pDVjCUA3B1vg9waKutAsv,0.671,0.428,4,-7.054,0,0.124,0.682,0.0002,0.121,0.36,148.041,197653,4
219,"{'danceability': 0.811, 'energy': 0.801, 'key': 9, 'loudness': -6.0, 'mode': 0, 'speechiness': 0.0802, 'acousticness': 0.0548, 'instrumentalness': 2.09e-05, 'liveness': 0.0742, 'valence': 0.693, 'tempo': 105.055, 'type': 'audio_features', 'id': '2Ae5awwKvQpTBKQHr1TYCg', 'uri': 'spotify:track:2Ae5awwKvQpTBKQHr1TYCg', 'track_href': 'https://api.spotify.com/v1/tracks/2Ae5awwKvQpTBKQHr1TYCg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Ae5awwKvQpTBKQHr1TYCg', 'duration_ms': 195429, 'time_signature': 4}",2Ae5awwKvQpTBKQHr1TYCg,2Ae5awwKvQpTBKQHr1TYCg,spotify:track:2Ae5awwKvQpTBKQHr1TYCg,0.811,0.801,9,-6.0,0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055,195429,4
220,"{'danceability': 0.551, 'energy': 0.851, 'key': 1, 'loudness': -3.277, 'mode': 1, 'speechiness': 0.197, 'acousticness': 0.0748, 'instrumentalness': 0, 'liveness': 0.0784, 'valence': 0.1, 'tempo': 171.411, 'type': 'audio_features', 'id': '6yr8GiTHWvFfi4o6Q5ebdT', 'uri': 'spotify:track:6yr8GiTHWvFfi4o6Q5ebdT', 'track_href': 'https://api.spotify.com/v1/tracks/6yr8GiTHWvFfi4o6Q5ebdT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6yr8GiTHWvFfi4o6Q5ebdT', 'duration_ms': 297893, 'time_signature': 4}",6yr8GiTHWvFfi4o6Q5ebdT,6yr8GiTHWvFfi4o6Q5ebdT,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,0.551,0.851,1,-3.277,1,0.197,0.0748,0.0,0.0784,0.1,171.411,297893,4
221,"{'danceability': 0.706, 'energy': 0.674, 'key': 9, 'loudness': -6.977, 'mode': 1, 'speechiness': 0.0337, 'acousticness': 0.11, 'instrumentalness': 0.000626, 'liveness': 0.0784, 'valence': 0.545, 'tempo': 113.956, 'type': 'audio_features', 'id': '2s76aKBWKShlwPC4xTtEEE', 'uri': 'spotify:track:2s76aKBWKShlwPC4xTtEEE', 'track_href': 'https://api.spotify.com/v1/tracks/2s76aKBWKShlwPC4xTtEEE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2s76aKBWKShlwPC4xTtEEE', 'duration_ms': 207307, 'time_signature': 4}",2s76aKBWKShlwPC4xTtEEE,2s76aKBWKShlwPC4xTtEEE,spotify:track:2s76aKBWKShlwPC4xTtEEE,0.706,0.674,9,-6.977,1,0.0337,0.11,0.000626,0.0784,0.545,113.956,207307,4
222,"{'danceability': 0.681, 'energy': 0.701, 'key': 9, 'loudness': -6.336, 'mode': 1, 'speechiness': 0.0767, 'acousticness': 0.106, 'instrumentalness': 0, 'liveness': 0.208, 'valence': 0.398, 'tempo': 139.952, 'type': 'audio_features', 'id': '4IWGnyOHDrVZEtPWfs4s7q', 'uri': 'spotify:track:4IWGnyOHDrVZEtPWfs4s7q', 'track_href': 'https://api.spotify.com/v1/tracks/4IWGnyOHDrVZEtPWfs4s7q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4IWGnyOHDrVZEtPWfs4s7q', 'duration_ms': 175203, 'time_signature': 4}",4IWGnyOHDrVZEtPWfs4s7q,4IWGnyOHDrVZEtPWfs4s7q,spotify:track:4IWGnyOHDrVZEtPWfs4s7q,0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,175203,4
223,"{'danceability': 0.692, 'energy': 0.744, 'key': 2, 'loudness': -4.565, 'mode': 1, 'speechiness': 0.257, 'acousticness': 0.00868, 'instrumentalness': 0.000423, 'liveness': 0.359, 'valence': 0.0612, 'tempo': 171.374, 'type': 'audio_features', 'id': '5Z01UMMf7V1o0MzF86s6WJ', 'uri': 'spotify:track:5Z01UMMf7V1o0MzF86s6WJ', 'track_href': 'https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ', 'duration_ms': 326467, 'time_signature': 4}",5Z01UMMf7V1o0MzF86s6WJ,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4
224,"{'danceability': 0.675, 'energy': 0.937, 'key': 0, 'loudness': -3.525, 'mode': 0, 'speechiness': 0.0509, 'acousticness': 0.152, 'instrumentalness': 0, 'liveness': 0.154, 'valence': 0.567, 'tempo': 103.961, 'type': 'audio_features', 'id': '26hcyzSE154xMZCbFdtInA', 'uri': 'spotify:track:26hcyzSE154xMZCbFdtInA', 'track_href': 'https://api.spotify.com/v1/tracks/26hcyzSE154xMZCbFdtInA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/26hcyzSE154xMZCbFdtInA', 'duration_ms': 218507, 'time_signature': 4}",26hcyzSE154xMZCbFdtInA,26hcyzSE154xMZCbFdtInA,spotify:track:26hcyzSE154xMZCbFdtInA,0.675,0.937,0,-3.525,0,0.0509,0.152,0.0,0.154,0.567,103.961,218507,4
225,"{'danceability': 0.389, 'energy': 0.665, 'key': 0, 'loudness': -6.169, 'mode': 1, 'speechiness': 0.0644, 'acousticness': 0.178, 'instrumentalness': 0.000732, 'liveness': 0.116, 'valence': 0.199, 'tempo': 117.055, 'type': 'audio_features', 'id': '7lGKEWMXVWWTt3X71Bv44I', 'uri': 'spotify:track:7lGKEWMXVWWTt3X71Bv44I', 'track_href': 'https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I', 'duration_ms': 193547, 'time_signature': 4}",7lGKEWMXVWWTt3X71Bv44I,7lGKEWMXVWWTt3X71Bv44I,spotify:track:7lGKEWMXVWWTt3X71Bv44I,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,4
226,"{'danceability': 0.462, 'energy': 0.538, 'key': 0, 'loudness': -5.527, 'mode': 1, 'speechiness': 0.059, 'acousticness': 0.0137, 'instrumentalness': 0, 'liveness': 0.429, 'valence': 0.405, 'tempo': 139.256, 'type': 'audio_features', 'id': '1BECwm5qkaBwlbfo4kpYx8', 'uri': 'spotify:track:1BECwm5qkaBwlbfo4kpYx8', 'track_href': 'https://api.spotify.com/v1/tracks/1BECwm5qkaBwlbfo4kpYx8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1BECwm5qkaBwlbfo4kpYx8', 'duration_ms': 203507, 'time_signature': 4}",1BECwm5qkaBwlbfo4kpYx8,1BECwm5qkaBwlbfo4kpYx8,spotify:track:1BECwm5qkaBwlbfo4kpYx8,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,4
227,"{'danceability': 0.504, 'energy': 0.705, 'key': 6, 'loudness': -8.205, 'mode': 0, 'speechiness': 0.364, 'acousticness': 0.0752, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.584, 'tempo': 175.483, 'type': 'audio_features', 'id': '6Ius4TC0L3cN74HT7ENE6e', 'uri': 'spotify:track:6Ius4TC0L3cN74HT7ENE6e', 'track_href': 'https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e', 'duration_ms': 239320, 'time_signature': 4}",6Ius4TC0L3cN74HT7ENE6e,6Ius4TC0L3cN74HT7ENE6e,spotify:track:6Ius4TC0L3cN74HT7ENE6e,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320,4
228,"{'danceability': 0.546, 'energy': 0.311, 'key': 1, 'loudness': -10.396, 'mode': 1, 'speechiness': 0.0288, 'acousticness': 0.818, 'instrumentalness': 1.65e-05, 'liveness': 0.107, 'valence': 0.246, 'tempo': 147.464, 'type': 'audio_features', 'id': '13HVjjWUZFaWilh2QUJKsP', 'uri': 'spotify:track:13HVjjWUZFaWilh2QUJKsP', 'track_href': 'https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP', 'duration_ms': 260533, 'time_signature': 4}",13HVjjWUZFaWilh2QUJKsP,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533,4
229,"{'danceability': 0.745, 'energy': 0.473, 'key': 10, 'loudness': -11.243, 'mode': 0, 'speechiness': 0.0955, 'acousticness': 0.017, 'instrumentalness': 1.12e-05, 'liveness': 0.197, 'valence': 0.296, 'tempo': 80.006, 'type': 'audio_features', 'id': '3NxAG2ni1lLa8RKL6a0INc', 'uri': 'spotify:track:3NxAG2ni1lLa8RKL6a0INc', 'track_href': 'https://api.spotify.com/v1/tracks/3NxAG2ni1lLa8RKL6a0INc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3NxAG2ni1lLa8RKL6a0INc', 'duration_ms': 241400, 'time_signature': 4}",3NxAG2ni1lLa8RKL6a0INc,3NxAG2ni1lLa8RKL6a0INc,spotify:track:3NxAG2ni1lLa8RKL6a0INc,0.745,0.473,10,-11.243,0,0.0955,0.017,1.12e-05,0.197,0.296,80.006,241400,4
230,"{'danceability': 0.505, 'energy': 0.397, 'key': 5, 'loudness': -9.349, 'mode': 1, 'speechiness': 0.324, 'acousticness': 0.716, 'instrumentalness': 0, 'liveness': 0.0853, 'valence': 0.558, 'tempo': 95.063, 'type': 'audio_features', 'id': '3eze1OsZ1rqeXkKStNfTmi', 'uri': 'spotify:track:3eze1OsZ1rqeXkKStNfTmi', 'track_href': 'https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi', 'duration_ms': 219683, 'time_signature': 1}",3eze1OsZ1rqeXkKStNfTmi,3eze1OsZ1rqeXkKStNfTmi,spotify:track:3eze1OsZ1rqeXkKStNfTmi,0.505,0.397,5,-9.349,1,0.324,0.716,0.0,0.0853,0.558,95.063,219683,1
231,"{'danceability': 0.88, 'energy': 0.605, 'key': 5, 'loudness': -7.639, 'mode': 0, 'speechiness': 0.0531, 'acousticness': 0.104, 'instrumentalness': 0.00488, 'liveness': 0.106, 'valence': 0.626, 'tempo': 120.017, 'type': 'audio_features', 'id': '7of1slAJIWrXxP8ikAHxje', 'uri': 'spotify:track:7of1slAJIWrXxP8ikAHxje', 'track_href': 'https://api.spotify.com/v1/tracks/7of1slAJIWrXxP8ikAHxje', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7of1slAJIWrXxP8ikAHxje', 'duration_ms': 206099, 'time_signature': 4}",7of1slAJIWrXxP8ikAHxje,7of1slAJIWrXxP8ikAHxje,spotify:track:7of1slAJIWrXxP8ikAHxje,0.88,0.605,5,-7.639,0,0.0531,0.104,0.00488,0.106,0.626,120.017,206099,4
232,"{'danceability': 0.736, 'energy': 0.449, 'key': 1, 'loudness': -11.462, 'mode': 0, 'speechiness': 0.425, 'acousticness': 0.33, 'instrumentalness': 0.000162, 'liveness': 0.0898, 'valence': 0.326, 'tempo': 80.126, 'type': 'audio_features', 'id': '152lZdxL1OR0ZMW6KquMif', 'uri': 'spotify:track:152lZdxL1OR0ZMW6KquMif', 'track_href': 'https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif', 'duration_ms': 219080, 'time_signature': 4}",152lZdxL1OR0ZMW6KquMif,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4
233,"{'danceability': 0.486, 'energy': 0.194, 'key': 2, 'loudness': -15.265, 'mode': 1, 'speechiness': 0.0712, 'acousticness': 0.798, 'instrumentalness': 0.00624, 'liveness': 0.114, 'valence': 0.048, 'tempo': 70.031, 'type': 'audio_features', 'id': '5rmcjZTrE9JR1YrbNZDFNW', 'uri': 'spotify:track:5rmcjZTrE9JR1YrbNZDFNW', 'track_href': 'https://api.spotify.com/v1/tracks/5rmcjZTrE9JR1YrbNZDFNW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5rmcjZTrE9JR1YrbNZDFNW', 'duration_ms': 278920, 'time_signature': 4}",5rmcjZTrE9JR1YrbNZDFNW,5rmcjZTrE9JR1YrbNZDFNW,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,0.486,0.194,2,-15.265,1,0.0712,0.798,0.00624,0.114,0.048,70.031,278920,4
234,"{'danceability': 0.712, 'energy': 0.838, 'key': 7, 'loudness': -2.679, 'mode': 1, 'speechiness': 0.313, 'acousticness': 0.403, 'instrumentalness': 0, 'liveness': 0.809, 'valence': 0.607, 'tempo': 148.138, 'type': 'audio_features', 'id': '6sDQ4uiWw9OdVrCXFLSlZt', 'uri': 'spotify:track:6sDQ4uiWw9OdVrCXFLSlZt', 'track_href': 'https://api.spotify.com/v1/tracks/6sDQ4uiWw9OdVrCXFLSlZt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6sDQ4uiWw9OdVrCXFLSlZt', 'duration_ms': 363521, 'time_signature': 4}",6sDQ4uiWw9OdVrCXFLSlZt,6sDQ4uiWw9OdVrCXFLSlZt,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,0.712,0.838,7,-2.679,1,0.313,0.403,0.0,0.809,0.607,148.138,363521,4
235,"{'danceability': 0.523, 'energy': 0.666, 'key': 7, 'loudness': -4.081, 'mode': 0, 'speechiness': 0.0327, 'acousticness': 0.401, 'instrumentalness': 0, 'liveness': 0.0728, 'valence': 0.564, 'tempo': 78.077, 'type': 'audio_features', 'id': '0BCy325UZyR9z0t0uxwn2N', 'uri': 'spotify:track:0BCy325UZyR9z0t0uxwn2N', 'track_href': 'https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N', 'duration_ms': 194187, 'time_signature': 4}",0BCy325UZyR9z0t0uxwn2N,0BCy325UZyR9z0t0uxwn2N,spotify:track:0BCy325UZyR9z0t0uxwn2N,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,4
236,"{'danceability': 0.786, 'energy': 0.854, 'key': 2, 'loudness': -4.247, 'mode': 1, 'speechiness': 0.0523, 'acousticness': 0.0729, 'instrumentalness': 1.63e-06, 'liveness': 0.179, 'valence': 0.687, 'tempo': 105.078, 'type': 'audio_features', 'id': '6t2ubAB4iSYOuIpRAOGd4t', 'uri': 'spotify:track:6t2ubAB4iSYOuIpRAOGd4t', 'track_href': 'https://api.spotify.com/v1/tracks/6t2ubAB4iSYOuIpRAOGd4t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6t2ubAB4iSYOuIpRAOGd4t', 'duration_ms': 157165, 'time_signature': 4}",6t2ubAB4iSYOuIpRAOGd4t,6t2ubAB4iSYOuIpRAOGd4t,spotify:track:6t2ubAB4iSYOuIpRAOGd4t,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078,157165,4
237,"{'danceability': 0.786, 'energy': 0.583, 'key': 0, 'loudness': -7.415, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 0.0552, 'instrumentalness': 1.84e-06, 'liveness': 0.326, 'valence': 0.229, 'tempo': 120.024, 'type': 'audio_features', 'id': '2IGr3q6ljcpLvHDFLtI0yW', 'uri': 'spotify:track:2IGr3q6ljcpLvHDFLtI0yW', 'track_href': 'https://api.spotify.com/v1/tracks/2IGr3q6ljcpLvHDFLtI0yW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2IGr3q6ljcpLvHDFLtI0yW', 'duration_ms': 228000, 'time_signature': 4}",2IGr3q6ljcpLvHDFLtI0yW,2IGr3q6ljcpLvHDFLtI0yW,spotify:track:2IGr3q6ljcpLvHDFLtI0yW,0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,228000,4
238,"{'danceability': 0.544, 'energy': 0.586, 'key': 7, 'loudness': -7.486, 'mode': 0, 'speechiness': 0.0794, 'acousticness': 0.0276, 'instrumentalness': 0, 'liveness': 0.0962, 'valence': 0.361, 'tempo': 149.882, 'type': 'audio_features', 'id': '7lsYGc5H5DHktxO7gbB8bN', 'uri': 'spotify:track:7lsYGc5H5DHktxO7gbB8bN', 'track_href': 'https://api.spotify.com/v1/tracks/7lsYGc5H5DHktxO7gbB8bN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7lsYGc5H5DHktxO7gbB8bN', 'duration_ms': 221920, 'time_signature': 4}",7lsYGc5H5DHktxO7gbB8bN,7lsYGc5H5DHktxO7gbB8bN,spotify:track:7lsYGc5H5DHktxO7gbB8bN,0.544,0.586,7,-7.486,0,0.0794,0.0276,0.0,0.0962,0.361,149.882,221920,4
239,"{'danceability': 0.433, 'energy': 0.745, 'key': 8, 'loudness': -4.632, 'mode': 1, 'speechiness': 0.0377, 'acousticness': 0.221, 'instrumentalness': 0, 'liveness': 0.0981, 'valence': 0.588, 'tempo': 95.472, 'type': 'audio_features', 'id': '6cAKeFFYW2aClZSUyvqAEW', 'uri': 'spotify:track:6cAKeFFYW2aClZSUyvqAEW', 'track_href': 'https://api.spotify.com/v1/tracks/6cAKeFFYW2aClZSUyvqAEW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6cAKeFFYW2aClZSUyvqAEW', 'duration_ms': 193447, 'time_signature': 4}",6cAKeFFYW2aClZSUyvqAEW,6cAKeFFYW2aClZSUyvqAEW,spotify:track:6cAKeFFYW2aClZSUyvqAEW,0.433,0.745,8,-4.632,1,0.0377,0.221,0.0,0.0981,0.588,95.472,193447,4
240,"{'danceability': 0.578, 'energy': 0.574, 'key': 2, 'loudness': -6.209, 'mode': 1, 'speechiness': 0.0454, 'acousticness': 0.196, 'instrumentalness': 0, 'liveness': 0.083, 'valence': 0.301, 'tempo': 174.152, 'type': 'audio_features', 'id': '0kN8xEmgMW9mh7UmDYHlJP', 'uri': 'spotify:track:0kN8xEmgMW9mh7UmDYHlJP', 'track_href': 'https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP', 'duration_ms': 261240, 'time_signature': 4}",0kN8xEmgMW9mh7UmDYHlJP,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240,4
